gene,malig_mean,ref_mean,spec
MAPRE1,0.25660445471445936,0.38839916032375893,-0.13179470560929957
MAPRE2,0.13424294771260056,0.19206437902944304,-0.057821431316842475
MAPRE3,0.07524051294224655,0.01932758981882688,0.055912923123419674
MAPT,0.01674558258767884,0.0022596065745480324,0.01448597601313081
MARC1,0.020188351475596056,0.02429741926352786,-0.004109067787931804
MARC2,0.0801249253823471,0.013794499344025529,0.06633042603832157
MARCH1,0.021824037462525262,0.35739062656914705,-0.3355665891066218
MARCH10,0.0011339008240762178,0.00036178191108138296,0.0007721189129948349
MARCH11,0.0006729387799311146,2.2963315280210417e-05,0.0006499754646509041
MARCH2,0.10950217356971725,0.22912090140455385,-0.1196187278348366
MARCH3,0.15616780778518635,0.02057815493592815,0.1355896528492582
MARCH5,0.16800878281512,0.12896437907966574,0.03904440373545426
MARCH6,0.3344922185423719,0.2647958380020178,0.0696963805403541
MARCH7,0.24870898923669107,0.3020636231444886,-0.053354633907797516
MARCH8,0.035067703404557074,0.06807089394602478,-0.033003190541467706
MARCH9,0.7615301195531873,0.08513318152898902,0.6763969380241983
MARCKS,1.5925829628721717,1.048250110026859,0.5443328528453126
MARCKSL1,0.484088403265823,0.17358251886952636,0.3105058843962966
MARCO,0.019008408832755383,0.2701682330759028,-0.2511598242431474
MARK1,0.04778476355535004,0.0023762040473218797,0.045408559508028155
MARK2,0.08235683720255987,0.1538011854852685,-0.07144434828270863
MARK3,0.2597247848930058,0.22060413255965078,0.039120652333355044
MARK4,0.0829134952502586,0.05293993024481706,0.029973565005441537
MARS,0.2830869174150848,0.08503658325598426,0.19805033415910053
MARS2,0.005696417696179192,0.006791890495511428,-0.001095472799332236
MARVELD1,0.23806789823210375,0.07637628123397204,0.16169161699813173
MARVELD2,0.0036037467452606957,0.000890087348197193,0.002713659397063503
MARVELD3,0.0016178939067457573,0.0005549489199238402,0.001062944986821917
MAS1,0.00340260568067125,0.0018279209067274208,0.001574684773943829
MAS1L,0.000336241199312497,0.0,0.000336241199312497
MASP1,0.08831909274074186,0.0018654186123534876,0.08645367412838838
MASP2,0.0007348662087468698,0.00022358841447212566,0.0005112777942747442
MAST1,0.0018364859948489772,0.0010655561753786767,0.0007709298194703005
MAST2,0.07573498350424741,0.023949071923144497,0.05178591158110292
MAST3,0.02948049368537636,0.04487815176157812,-0.015397658076201758
MAST4,0.2603473832461508,0.09881890648750007,0.16152847675865073
MAST4-AS1,0.0020964206188716214,0.0011301214130960474,0.000966299205775574
MASTL,0.039113486020502485,0.04980111126686163,-0.010687625246359148
MAT1A,0.001873115907040147,0.01744873107808675,-0.015575615171046603
MAT2A,0.4673498522371427,0.7563260105160438,-0.28897615827890105
MAT2B,0.08288527137531128,0.19149054001552862,-0.10860526864021734
MATK,0.04421798209508044,0.11312425955456973,-0.0689062774594893
MATN1,0.006847601061610569,0.0013926796724317324,0.0054549213891788365
MATN1-AS1,0.013718345765182943,0.01439986354102702,-0.0006815177758440778
MATN2,0.1243694456138721,0.02352491213190598,0.10084453348196612
MATN3,0.007628133711824877,0.0008485107887637449,0.006779622923061133
MATN4,0.0784652769156938,0.002247561488634751,0.07621771542705905
MATR3,0.0006317503020421487,0.0006883076967388413,-5.655739469669259e-05
MATR3.1,0.06917931988419092,0.07678090730565451,-0.007601587421463593
MAU2,0.1262755421810268,0.08553883363149015,0.04073670854953665
MAVS,0.16947872185208615,0.1301377806769315,0.03934094117515466
MAX,0.17990883384603867,0.23546412891606466,-0.05555529507002599
MAZ,0.2983185915617613,0.24308450512027008,0.05523408644149125
MB,0.001388252474639063,0.00038205769634582583,0.0010061947782932373
MB21D1,0.001322837002629011,0.005433489312602718,-0.004110652309973707
MB21D2,0.046421000123854785,0.05360429387357941,-0.007183293749724623
MBD1,0.09165237147690952,0.08610098217711472,0.005551389299794804
MBD2,0.2192277564118419,0.4014722366480844,-0.1822444802362425
MBD3,0.18212173650930594,0.12219510935125957,0.059926627158046364
MBD3L1,0.00010541593246983025,7.344433543027572e-05,3.197159703955454e-05
MBD4,0.19221717122931867,0.17916671485575014,0.013050456373568525
MBD5,0.16460738506146386,0.09480359448163564,0.06980379057982822
MBD6,0.29168563416216403,0.11359485640692003,0.178090777755244
MBIP,0.12364424180765653,0.06572250692491913,0.0579217348827374
MBLAC1,0.026222534078776016,0.008659412577105337,0.017563121501670678
MBLAC2,0.02294083924339178,0.0105661270136344,0.01237471222975738
MBNL1,0.592569207893876,0.8216230975940971,-0.2290538897002211
MBNL1-AS1,0.020138112605344177,0.01906221047820966,0.0010759021271345183
MBNL2,0.34312515511675673,0.2408318212857976,0.10229333383095912
MBNL3,0.04151472820290844,0.06726033355545481,-0.025745605352546372
MBOAT1,0.01090456296029297,0.021157381416866964,-0.010252818456573994
MBOAT2,0.047346973373259195,0.015486191207966115,0.03186078216529308
MBOAT4,2.4213259791144502e-05,0.00040895816592754244,-0.0003847449061363979
MBOAT7,0.10005223051982531,0.16820599104209594,-0.06815376052227062
MBP,0.20611869454674292,0.3629097629721087,-0.15679106842536578
MBTD1,0.06439955981299589,0.03992844445193778,0.02447111536105811
MBTPS1,0.3714316592918144,0.17110601924743093,0.20032564004438344
MBTPS2,0.1499365949990074,0.038824265370387565,0.11111232962861985
MC1R,0.014519045159285707,0.0049183148912999445,0.009600730267985764
MC4R,0.0030670364005443117,8.216074325675211e-05,0.0029848756572875596
MC5R,0.00010377508657526664,9.808587258840921e-05,5.689213986857428e-06
MCAM,0.08404290338732162,0.12670482123432641,-0.04266191784700479
MCAT,0.039895667037691526,0.018269963934804078,0.021625703102887448
MCC,0.12574511978185726,0.0491648498950139,0.07658026988684336
MCCC1,0.06195064714673734,0.0424453010693384,0.01950534607739894
MCCC2,0.09184065045253488,0.06065398084262011,0.03118666960991477
MCEE,0.11891436764616974,0.03960235347712926,0.07931201416904048
MCEMP1,0.0014858312296512086,0.027989177164306957,-0.02650334593465575
MCF2,0.0036131784128220104,0.0007036887557644312,0.0029094896570575793
MCF2L,0.04419131409757853,0.07012063498931799,-0.02592932089173946
MCF2L-AS1,0.001886316813573708,0.003059730012227945,-0.0011734131986542368
MCF2L2,0.0036059529014779014,0.010374239967404286,-0.006768287065926384
MCFD2,0.3263430733999265,0.1857574130571265,0.1405856603428
MCHR1,0.0005107356121509134,0.00014097916175794602,0.0003697564503929674
MCHR2,0.004063603004873477,4.023450939504539e-05,0.004023368495478432
MCIDAS,0.0007924782869477969,3.9556509204145204e-05,0.0007529217777436517
MCL1,1.062785528112629,1.7622030250943062,-0.6994174969816771
MCM10,0.01341997078980891,0.007207145981385079,0.006212824808423832
MCM2,0.034672198217781995,0.014945649537212226,0.01972654868056977
MCM3,0.10714354230510702,0.06800850794853522,0.0391350343565718
MCM3AP,0.09210761190912961,0.09692200120140028,-0.004814389292270668
MCM3AP-AS1,0.010485359410522572,0.00553084781039038,0.004954511600132192
MCM4,0.07638864191242153,0.025086358353474857,0.05130228355894668
MCM5,0.07816117544999318,0.11737600930220357,-0.03921483385221039
MCM6,0.07749737673788154,0.061077313646863265,0.016420063091018275
MCM7,0.08723114277662802,0.051720898346799306,0.03551024442982872
MCM8,0.025137315209009563,0.018774023691362007,0.006363291517647557
MCM9,0.02912927700565573,0.029691334670783553,-0.0005620576651278221
MCMBP,0.12577018341171659,0.14464053038976094,-0.01887034697804435
MCMDC2,0.007259932481889326,0.0018356527317455542,0.005424279750143772
MCOLN1,0.12804432751213946,0.3658119739492805,-0.23776764643714104
MCOLN2,0.005572382174738339,0.03953980940150426,-0.03396742722676592
MCOLN3,0.10766268438425367,0.012160953074211358,0.0955017313100423
MCPH1,0.08677353304542491,0.07113704864630217,0.01563648439912274
MCPH1-AS1,0.0021269288631909104,0.0010817258234891544,0.001045203039701756
MCRS1,0.09640308839213417,0.0759026014220197,0.020500486970114473
MCTP1,0.021925381916333503,0.19154001989042144,-0.16961463797408793
MCTP2,0.07270279159183995,0.057623434312732515,0.01507935727910744
MCTS1,0.2719008637404022,0.23405977884581353,0.03784108489458865
MCU,0.04609030208558467,0.03139820291090179,0.01469209917468288
MCUR1,0.1144486708616466,0.14052590553177707,-0.02607723467013047
MDC1,0.042329496969629045,0.035138483901968796,0.0071910130676602485
MDFI,0.19281500206769603,0.007814296751198544,0.18500070531649748
MDFIC,0.18998055450233686,0.2332537357393517,-0.043273181237014846
MDGA1,0.06612214213208144,0.007636205321273664,0.05848593681080777
MDGA2,0.011196309175766373,0.0005249829730991193,0.010671326202667255
MDH1,0.48351470449705813,0.37427086592117503,0.1092438385758831
MDH1B,0.0061960439147324565,0.00035855561142642407,0.005837488303306032
MDH2,0.49479766883311904,0.3770256724401461,0.11777199639297292
MDK,0.649238472248557,0.055455166883419955,0.593783305365137
MDM1,0.09110602284769234,0.031356278557935,0.059749744289757344
MDM2,1.5093639567659032,0.31563887951796415,1.193725077247939
MDM4,0.3575716655486312,0.3425085673097056,0.015063098238925599
MDN1,0.07845342335562387,0.06236547302111167,0.0160879503345122
MDP1,0.030725622279791663,0.02175968538767737,0.008965936892114293
MDS2,0.00033830591143477814,0.0022039794039542112,-0.0018656734925194332
ME1,0.03948112281566099,0.19307465622386755,-0.15359353340820656
ME2,0.1347865863821447,0.2514689779610864,-0.11668239157894172
ME3,0.08729700702021187,0.018006121963266626,0.06929088505694525
MEA1,0.22980202363566626,0.1677889722015838,0.06201305143408245
MEAF6,0.29912104788458216,0.24405747936241803,0.055063568522164125
MECOM,0.06875980810859979,0.04203793936878543,0.02672186873981436
MECP2,0.21423999425257034,0.3489021265247445,-0.13466213227217416
MECR,0.08271247900621811,0.028377028727862633,0.054335450278355485
MED1,0.12049267472906879,0.11339581949391163,0.007096855235157157
MED10,0.33416475539937207,0.2599232051769513,0.0742415502224208
MED11,0.11337553907017565,0.10696160050544126,0.006413938564734392
MED12,0.06876731072885739,0.0536462785843623,0.015121032144495089
MED12L,0.005239047766528836,0.001742575385028438,0.003496472381500398
MED13,0.2198521750082314,0.23797573065550182,-0.018123555647270417
MED13L,0.3417417569581669,0.3271409003469954,0.014600856611171498
MED14,0.08565035584466141,0.0800083686989151,0.005641987145746305
MED14OS,0.021948363174560812,0.021379341806784614,0.0005690213677761978
MED15,0.13096167011986143,0.13850191738442763,-0.007540247264566202
MED16,0.1395593071275679,0.08341217264852287,0.05614713447904503
MED17,0.053025699565549624,0.0754012433739684,-0.02237554380841878
MED18,0.01808646505524318,0.017762841350929905,0.0003236237043132764
MED19,0.1583466019074676,0.0887089687118474,0.0696376331956202
MED20,0.03243030058816848,0.0156294637064607,0.016800836881707783
MED21,0.1485234936058126,0.11024515773462633,0.03827833587118627
MED22,0.03543113026580322,0.04213615481612275,-0.00670502455031953
MED23,0.1209476758038412,0.07343869354913518,0.047508982254706025
MED24,0.09689427942545854,0.06274123225799408,0.034153047167464465
MED25,0.07345774318416894,0.07775553806923657,-0.004297794885067638
MED26,0.06496521591620105,0.06554628906641453,-0.0005810731502134819
MED27,0.09795300708869961,0.057765156078643146,0.040187851010056466
MED28,0.21800507234172095,0.24883217937948077,-0.030827107037759816
MED29,0.19704726384147936,0.22234169723249633,-0.025294433391016974
MED30,0.1659049445815894,0.12539803332719757,0.04050691125439182
MED31,0.10679268424278197,0.07129369227504441,0.035498991967737564
MED4,0.271549649843515,0.25629742084829144,0.015252228995223549
MED4-AS1,0.00021383814824810175,0.000254075039370391,-4.023689112228924e-05
MED6,0.15956707146358365,0.11197569050066225,0.0475913809629214
MED7,0.07165313845039042,0.06048551811759009,0.011167620332800332
MED8,0.18514567836160814,0.12442598816336074,0.0607196901982474
MED9,0.03623811697053453,0.024622483699981088,0.011615633270553441
MEDAG,0.6146113539533687,0.038070577379299926,0.5765407765740688
MEF2A,0.30672429407532475,0.37120570768445493,-0.06448141360913018
MEF2B,0.0011436339714512406,0.001507901106887742,-0.00036426713543650136
MEF2C,0.1773694448683429,0.591921648842933,-0.41455220397459003
MEF2C-AS1,0.011217242712690591,0.00718708858327058,0.004030154129420011
MEF2D,0.1434533249805707,0.17773797169076813,-0.03428464671019743
MEFV,0.0010012459564806078,0.035888934935132524,-0.034887688978651916
MEG3,1.80641882528603,0.030429286303626527,1.7759895389824034
MEG8,0.4222454608374935,0.01090635339563283,0.41133910744186064
MEG9,0.032172022254090514,0.0005843149519608253,0.03158770730212969
MEGF10,0.008042707767417136,0.0008096612845734443,0.007233046482843692
MEGF11,0.0020060916515414967,0.00046959379244369956,0.0015364978590977972
MEGF6,0.04635728175386544,0.014282859066994716,0.032074422686870725
MEGF8,0.08707498759748956,0.034644276003745055,0.05243071159374451
MEGF9,0.0712496010573216,0.1651019112537601,-0.09385231019643848
MEI1,0.009115458797872206,0.0372755125826654,-0.028160053784793193
MEI4,0.0016712936688242192,4.977721570767331e-05,0.001621516453116546
MEIG1,0.0018788418304150865,0.0013611927929053657,0.0005176490375097208
MEIKIN,0.00013094956229527251,0.001348900410588992,-0.0012179508482937193
MEIOB,0.00034580822605351577,8.278204453134311e-05,0.00026302618152217264
MEIOC,0.003055322891463976,0.0012442161788918567,0.0018111067125721194
MEIS1,0.10928386644004283,0.003100613933024567,0.10618325250701827
MEIS1-AS2,0.010928312841167706,0.0003207656745127737,0.010607547166654931
MEIS2,0.36000120666818824,0.009351776948952102,0.3506494297192361
MEIS3,0.07624134923373074,0.003555477319438236,0.0726858719142925
MELK,0.013032051468511514,0.0035730895671790865,0.009458961901332427
MEMO1,0.05215728298463702,0.04751415934085989,0.004643123643777128
MEN1,0.05139317688938443,0.02708563869272315,0.024307538196661285
MEOX1,0.013158389978810298,0.023870112860763355,-0.010711722881953057
MEOX2,0.10919186602747064,0.03441276450347296,0.07477910152399767
MEP1A,0.0,0.0002292107700933936,-0.0002292107700933936
MEPCE,0.09858859673499575,0.15016513881827542,-0.05157654208327968
MERTK,0.017295616099541163,0.33686601726194354,-0.3195704011624024
MESDC1,0.004924703275213782,0.01821262260402239,-0.013287919328808608
MESDC2,0.008160125284574816,0.021164169471852953,-0.013004044187278137
MESP1,0.03522421327675562,0.006369889294917997,0.028854323981837626
MESP2,0.014436974321095773,0.0009069304331425012,0.013530043887953272
MEST,0.731806167644903,0.05282097157749826,0.6789851960674048
MESTIT1,0.0024850092867534012,0.0002153536605215506,0.002269655626231851
MET,0.017706435374061583,0.016308128809369955,0.0013983065646916287
METAP1,0.05392914111772687,0.07128042823502286,-0.017351287117295985
METAP1D,0.07339916381088085,0.008463203615830073,0.06493596019505078
METAP2,0.44547293256298937,0.3538618440961985,0.09161108846679089
METRN,0.18515542514115205,0.0773781678070229,0.10777725733412914
METRNL,0.5318944194416965,0.905512565433099,-0.37361814599140253
METTL1,0.5893584484621461,0.045709324138126325,0.5436491243240198
METTL10,0.0034840362417413546,0.007666556310264575,-0.00418252006852322
METTL12,0.004582815274576795,0.004566282473948028,1.6532800628766935e-05
METTL13,0.09813065267202233,0.038197530408778935,0.05993312226324339
METTL14,0.08609538967463914,0.0795549777022538,0.006540411972385349
METTL15,0.11400041599653012,0.060306113267490816,0.0536943027290393
METTL16,0.09809225045545181,0.07394721561968155,0.024145034835770254
METTL17,0.12141681877882786,0.0690621789640899,0.052354639814737966
METTL18,0.039743908438184615,0.020138551325995974,0.01960535711218864
METTL20,0.0009319001037383243,0.0009004809912959579,3.141911244236638e-05
METTL21A,0.07589301864947805,0.09047680427399477,-0.014583785624516718
METTL21B,0.00788392166327036,0.00039625100175130805,0.007487670661519053
METTL21C,0.003376354340710203,7.919354104458259e-05,0.0032971607996656205
METTL22,0.052394538008394685,0.04941251567414662,0.0029820223342480676
METTL23,0.1531094532930464,0.17219560822591795,-0.019086154932871552
METTL24,0.0029477140870916452,0.00029657636224037664,0.0026511377248512684
METTL25,0.03811766770454877,0.024619476155114776,0.013498191549433991
METTL2A,0.06485948655022948,0.032685358280119314,0.03217412827011017
METTL2B,0.09343122018890493,0.06082424527058412,0.03260697491832081
METTL3,0.08042553263592972,0.046985354259159166,0.03344017837677055
METTL4,0.06044017389155804,0.0869769101606043,-0.026536736269046256
METTL5,0.2587716801320941,0.16904267780398383,0.08972900232811029
METTL6,0.05483088327390329,0.030019573540553648,0.024811309733349645
METTL7A,0.3481020908246561,0.2968377483739905,0.05126434245066558
METTL7B,0.004866831428883494,0.07004214445806312,-0.06517531302917962
METTL8,0.09603305654327446,0.0743760412975201,0.021657015245754363
METTL9,0.3704793493878342,0.3747993648932271,-0.004320015505392905
MEX3A,0.034245255172566734,0.002904247307614082,0.031341007864952655
MEX3B,0.041947870431753374,0.008811025330471239,0.033136845101282134
MEX3C,0.09692653195838684,0.08715886562946358,0.009767666328923258
MEX3D,0.10578144372735485,0.021285098946148846,0.084496344781206
MFAP1,0.1252139452273896,0.12341047985409744,0.0018034653732921652
MFAP2,0.5866391622444017,0.01668032430957646,0.5699588379348253
MFAP3,0.016657509870100673,0.017920815926127025,-0.0012633060560263525
MFAP3L,0.003670822333611404,0.0018130582890354785,0.0018577640445759254
MFAP4,1.6524449726212591,0.10335861432630745,1.5490863582949517
MFAP5,1.2590705820356283,0.13496160474342406,1.1241089772922042
MFF,0.34402506576664316,0.21124664695595866,0.1327784188106845
MFGE8,0.5525138928360814,0.04761177648711564,0.5049021163489658
MFHAS1,0.0550677704739499,0.10530012551394063,-0.05023235503999073
MFI2,0.0013575918904525563,0.001508399162980648,-0.00015080727252809165
MFI2-AS1,0.0007709691433860895,0.00010289176934567254,0.0006680773740404169
MFN1,0.12199137394431901,0.056926960032995,0.065064413911324
MFN2,0.0817071859124254,0.1087308354631645,-0.027023649550739104
MFNG,0.02233136110305381,0.13009571156541203,-0.10776435046235822
MFSD1,0.16589224094695845,0.7060762149649108,-0.5401839740179524
MFSD10,0.33611396581729863,0.21988098481015014,0.11623298100714849
MFSD11,0.1342815378042002,0.09602025594940607,0.038261281854794146
MFSD12,0.1036501817105073,0.2140745351038718,-0.11042435339336451
MFSD13A,0.006054642833834755,0.024008579381164682,-0.017953936547329928
MFSD14A,0.01987003972593992,0.0363984567421967,-0.016528417016256784
MFSD14B,0.14133913147259694,0.13460993837709656,0.00672919309550038
MFSD14C,0.13436257853387226,0.08807948119697416,0.0462830973368981
MFSD2A,0.01692059496805495,0.028495373526390182,-0.011574778558335233
MFSD2B,0.002079436663048309,0.0009017328913628718,0.0011777037716854373
MFSD3,0.02601823385149921,0.021094245891904718,0.004923987959594492
MFSD4,0.00030935018000045346,0.0004979924165813108,-0.00018864223658085738
MFSD5,0.05284468151231725,0.044331619102574014,0.008513062409743234
MFSD6,0.031396702829450986,0.07674454553448533,-0.04534784270503434
MFSD6L,0.00028598192048968457,0.00029400212838723213,-8.02020789754756e-06
MFSD7,0.0008409013558503986,0.0029008794093098836,-0.0020599780534594847
MFSD8,0.08050051486028126,0.05942099978220339,0.02107951507807787
MFSD9,0.02099428576608239,0.012886060038682907,0.008108225727399483
MGA,0.1303649925903272,0.11585872952378033,0.014506263066546857
MGAM,0.004519355058403243,0.0044201480334074665,9.920702499577674e-05
MGAM2,0.00019434557615430695,0.0001289180933214009,6.542748283290604e-05
MGARP,0.0156618444512563,0.0009929957369269804,0.01466884871432932
MGAT1,0.42559331201941,0.7888047034646554,-0.3632113914452454
MGAT2,0.14069535724299037,0.12076528000586295,0.01993007723712742
MGAT3,0.008527162352954573,0.0015502274190945865,0.0069769349338599865
MGAT4A,0.051313212494842324,0.33406978357417666,-0.28275657107933433
MGAT4B,0.15518509907333147,0.14867462423059155,0.006510474842739922
MGAT4C,0.035794173862665424,0.0006388654909859819,0.03515530837167944
MGAT5,0.058814620186812584,0.17374461320728354,-0.11492999302047097
MGAT5B,0.003468919950045839,0.0003481986988502078,0.003120721251195631
MGC16275,0.0001463939248080213,0.001592199197454076,-0.0014458052726460547
MGEA5,0.007923477884392353,0.03826151872539471,-0.030338040841002358
MGLL,0.2992802260651373,0.37008965808925354,-0.07080943202411621
MGME1,0.06359044194755098,0.061052463951370074,0.0025379779961809054
MGMT,0.3373309685303284,0.20240535576275018,0.13492561276757822
MGP,3.1510765684772886,0.5944606937379192,2.5566158747393692
MGRN1,0.1608688769593672,0.135806435701391,0.025062441257976187
MGST1,0.7997700567319512,0.12016064208237281,0.6796094146495784
MGST2,0.18275696814272976,0.31699341812273296,-0.1342364499800032
MGST3,1.1668150220567617,0.6626610272198973,0.5041539948368644
MIA,0.0003751965116269798,0.000579801146593232,-0.0002046046349662522
MIA-RAB4B,0.0006926364027762847,0.0012663985173230687,-0.000573762114546784
MIA2,0.12590175532397688,0.12111731323332138,0.004784442090655497
MIA3,0.3108494125741002,0.1943579004573554,0.1164915121167448
MIAT,0.009950544065615631,0.035916213206350044,-0.025965669140734414
MIATNB,0.015370549422916904,0.019801841299202188,-0.004431291876285284
MIB1,0.1923535738905075,0.10303847827048825,0.08931509562001926
MIB2,0.11636730857162653,0.08515500117882589,0.031212307392800634
MICA,0.07600921176636116,0.03572539947968683,0.04028381228667433
MICAL1,0.061325137818107535,0.07349245260839414,-0.012167314790286606
MICAL2,0.02050500754742955,0.04894902808239183,-0.02844402053496228
MICAL3,0.06655030069800232,0.032296443563996274,0.03425385713400604
MICALCL,2.1565787224426737e-05,0.000627780617176486,-0.0006062148299520592
MICALL1,0.021791526305924746,0.024000543879257572,-0.0022090175733328263
MICALL2,0.07611780338459187,0.012506559645289244,0.06361124373930263
MICB,0.009128825933955278,0.029956948597427733,-0.020828122663472455
MICU1,0.182583634174811,0.11616794409923284,0.06641569007557815
MICU2,0.14985948454875084,0.12926110710913832,0.020598377439612514
MICU3,0.1613399539765734,0.02101113671236972,0.1403288172642037
MID1,0.1724529982058953,0.01784085930296598,0.15461213890292932
MID1IP1,0.12660006143748373,0.12073810102962966,0.005861960407854069
MID1IP1-AS1,0.00044450743541926105,0.00010416874936703156,0.0003403386860522295
MID2,0.010980095207957993,0.004583625667093427,0.006396469540864566
MIDN,0.4467467057670478,0.6419789506951741,-0.1952322449281263
MIEF1,0.05700073346070942,0.056551451441118644,0.0004492820195907757
MIEF2,0.029663490063003038,0.010869310658355651,0.018794179404647386
MIEN1,0.18533565397066423,0.20817096142076397,-0.022835307450099734
MIER1,0.2654977329216758,0.3087393625155862,-0.043241629593910424
MIER2,0.038621211019519555,0.049321389348612146,-0.010700178329092591
MIER3,0.046748640260464595,0.032904503286341966,0.01384413697412263
MIF,0.5163624044977387,0.34157705490500845,0.1747853495927303
MIF-AS1,0.0066232984785628635,0.005166263761180987,0.0014570347173818764
MIF4GD,0.06625405965266642,0.15281777118888895,-0.08656371153622253
MIIP,0.11045358459148011,0.08350428065398398,0.02694930393749613
MILR1,0.03945551474335254,0.09912638465004948,-0.05967086990669694
MIMT1,0.0007410854037013754,0.0,0.0007410854037013754
MINA,0.0024812469145239725,0.002740485553466084,-0.00025923863894211164
MINCR,0.038422484527303444,0.01546216275877367,0.022960321768529773
MINK1,0.08842455014891243,0.0673248999692907,0.02109965017962173
MINOS1,0.4505453671171102,0.42041746061287644,0.030127906504233748
MINPP1,0.04591256031889275,0.040994609131998754,0.004917951186893997
MIOS,0.0449043841353624,0.08359790403364475,-0.038693519898282354
MIOX,0.001554016304817191,0.00091531820775627,0.0006386980970609211
MIP,0.0004762851051773874,0.00017705886457226741,0.00029922624060512
MIPEP,0.030717772710450994,0.013532724762707277,0.01718504794774372
MIPOL1,0.09493594371169489,0.009182731241662053,0.08575321247003284
MIR100HG,0.007185232133404433,0.000308313255490169,0.006876918877914264
MIR133A1HG,0.0005473968928525843,0.00019525512428686598,0.0003521417685657183
MIR137HG,0.0019257219140067223,0.0,0.0019257219140067223
MIR155HG,0.04150681123766482,0.07582925467677117,-0.03432244343910634
MIR181A1HG,0.03338787495782608,0.09510808193912342,-0.061720206981297335
MIR181A2HG,0.008403491819200045,0.0009058522805907067,0.007497639538609339
MIR193BHG,0.02759418022538712,0.0032395226886245687,0.024354657536762553
MIR194-2HG,0.0021852356505141367,0.003974142710404711,-0.001788907059890574
MIR202HG,0.0014206498390189972,0.00025106100714501783,0.0011695888318739795
MIR2052HG,0.00030967803425313096,3.577891009977195e-05,0.000273899124153359
MIR210HG,0.008166988717711973,0.005058175776645784,0.0031088129410661892
MIR222HG,0.12400585723346107,0.07145465045955086,0.0525512067739102
MIR22HG,0.2630870296864734,0.25685916560298927,0.006227864083484136
MIR3142HG,0.0011888782289711853,0.012590822621479276,-0.011401944392508091
MIR34AHG,0.056176736987179496,0.009317880393746853,0.04685885659343264
MIR3681HG,0.0022865067265095728,0.00047071559721132393,0.001815791129298249
MIR3945HG,0.009981032619868617,0.1373395542140507,-0.12735852159418207
MIR4300HG,4.130233089959927e-05,0.0002126501536760387,-0.00017134782277643945
MIR4432HG,2.6892579590013207e-05,5.834817281212727e-05,-3.145559322211407e-05
MIR4435-2HG,0.17480357012483133,0.11901462682258263,0.055788943302248706
MIR4458HG,0.09972056741923595,0.04355495074492791,0.056165616674308035
MIR4500HG,0.015050263299375453,0.0005475346159946059,0.014502728683380846
MIR497HG,0.009179238361490706,0.00391265804507789,0.005266580316412817
MIR503HG,0.09490169086863727,0.013396594111261753,0.08150509675737552
MIR646HG,0.003429339638755466,0.00622955297708661,-0.0028002133383311437
MIR7-3HG,0.0003060430779701063,8.885030035127872e-05,0.0002171927776188276
MIR762HG,0.02433016695471835,0.013292297425252772,0.011037869529465578
MIR9-3HG,0.014599121213330785,0.004090265943892076,0.010508855269438708
MIR99AHG,0.4800424162163141,0.01734811606838832,0.4626943001479258
MIRLET7BHG,0.0698404381839714,0.01997878044532157,0.049861657738649826
MIRLET7DHG,0.0005588954711096828,0.00028885855304111786,0.000270036918068565
MIS12,0.05802565984289885,0.08214896689765022,-0.024123307054751374
MIS18A,0.05559506719055254,0.026997047741956246,0.02859801944859629
MIS18A-AS1,0.0009471512210119871,0.00033810533360913603,0.000609045887402851
MIS18BP1,0.2059893547303211,0.3964542752156068,-0.19046492048528568
MISP,0.0027875997701497165,0.0001352158020535709,0.0026523839680961457
MITD1,0.13923931573023438,0.12428477684914885,0.014954538881085527
MITF,0.12928585160777578,0.16940402398999968,-0.0401181723822239
MIXL1,0.0013101569992860077,0.00048263508082574863,0.0008275219184602591
MKI67,0.030920303362990596,0.015001630941523575,0.015918672421467023
MKKS,0.062363809854074186,0.05095052194661707,0.011413287907457118
MKL1,0.09204307113924988,0.06333803300927038,0.0287050381299795
MKL2,0.06814463579375735,0.046527359293738337,0.02161727650001901
MKLN1,0.2996311150864843,0.24981197699595772,0.0498191380905266
MKNK1,0.15558029211332752,0.26696262186275865,-0.11138232974943113
MKNK1-AS1,0.00016224388529392631,0.0001888630893864794,-2.6619204092553076e-05
MKNK2,0.3619843805617763,0.3507629217127682,0.011221458849008104
MKRN1,0.1779779277176646,0.19559128304430468,-0.017613355326640073
MKRN2,0.08391579933778187,0.057026894721579874,0.026888904616201997
MKRN2OS,0.00022999569288197912,7.606424513883699e-05,0.00015393144774314215
MKRN3,0.003338864193998644,0.0005731833546882809,0.002765680839310363
MKS1,0.028979384640443966,0.01167888825632255,0.017300496384121414
MKX,0.005977427059749387,0.00019689496533487638,0.005780532094414511
MKX-AS1,0.0003092836208050093,7.192675865183542e-05,0.00023735686215317387
MLANA,0.00024594496573609694,3.852638230469936e-05,0.00020741858343139758
MLC1,0.014111318988930815,0.007904861212551052,0.006206457776379763
MLEC,0.5411761657422619,0.38572200138929813,0.15545416435296378
MLF1,0.18730369516050951,0.06211531171046251,0.125188383450047
MLF2,0.48556216268730173,0.2817872508814142,0.20377491180588753
MLH1,0.10129409566115534,0.07768508766628028,0.02360900799487506
MLH3,0.1631310070004772,0.06478139775759957,0.09834960924287763
MLIP,0.022754488328076118,0.001007441706097948,0.02174704662197817
MLKL,0.024817885670474694,0.11190056352518274,-0.08708267785470805
MLLT1,0.14335951069420041,0.0937644156015634,0.049595095092637015
