,malignant_class1,malignant_class2,Tcell,Myeloid,Bcell,Endo,Fibroblast
PASK,3.6810743866552187,1.9054973087032134,31.966571590505556,1.4755654535996807,5.2612134939478015,6.7837635018504825,1.4030722472339725
PAX5,0.3275757089043116,0.03337975817244845,0.09724777590004546,0.04353715453047403,29.995174693448117,0.659730460270755,0.28823044783711027
PBX4,4.774138751913014,3.8131838954464423,45.65696474338984,0.6389895307857274,4.589368607084931,1.1038337305788772,2.244390266402033
PCAT19,19.037805596342363,4.307678917826876,1.2047991081428682,2.105301257853227,6.3990532749928235,251.92219995047972,15.880029321271632
PCDH1,5.722465135151726,2.5290525765608107,0.4605986847717497,0.4790855427574978,1.4310204147490981,56.8111658426847,2.110993842065653
PCDH8,0.124590357267059,5.369217628773229,0.0,0.004918440453031648,0.1709974961986161,0.0,0.17607059508335623
PCDHGA12,13.50293280049628,5.541053825214215,0.18100712502252816,0.7548087440666225,0.4367306681412644,1.386828801184533,4.022798734479038
PCP4,8.895356035660493,0.2646227189390372,0.03868985473468451,0.009411573374131878,0.7539290175417,0.22530933040662005,0.3510680488797789
PDCD1,4.867358986817246,0.6770347679615518,53.744509524672125,0.5914979638593685,4.443448902403851,1.3806686810834052,1.4019196888046812
PDE1C,5.530557385438079,48.67879330531759,0.39108216363311593,0.6744134765925448,1.1102434856200467,2.0435133512912818,6.708300729537736
PDE2A,11.832292131332673,2.2670656878217574,0.9039558426848564,12.595380581844973,2.390876717735757,139.947792201687,5.8192359589750176
PDE3B,22.054935036333013,10.998361547270504,113.47201771586131,27.264248783824986,18.877501124303617,10.885438053051386,11.68619911588787
PDE4DIP,31.03410719956194,335.76557559560155,16.207126399036945,60.47969106646038,18.37753638348747,10.613197764327339,54.717465832097524
PDGFC,24.156123866273884,12.632454269848276,1.207273231417431,118.5642018948087,4.164675602725284,8.659940900167475,25.44820639663026
PDZK1IP1,11.42883505109409,0.8492737845309052,0.8771567893811849,0.8170979702191199,4.749375206468162,1.0631700081293027,1.9765352366674764
PHEX-AS1,2.5952689986208712,40.309238680621604,0.0,1.193322073339726,0.0,0.0,0.03340160621643974
PI15,3.2133824278352763,41.38300806373065,0.28121724536377074,0.1520939226569034,0.3809371535757846,1.4199942118212519,1.6245773881182992
PIEZO2,10.716478841871133,57.08981157122702,0.2985294510754155,0.49886924265128046,1.051572253220682,6.964550441527916,8.48703701926904
PIGC,60.43318669668162,36.892063701440364,22.720035507165733,16.756939630255676,17.3740488797003,19.076951271987067,27.6568689132072
PITX2,0.2841666321762518,12.554204166287768,0.0,0.10193388916985105,0.0,0.0,0.4452839512020925
PKP1,3.6728976759508614,1.1005698692689994,0.07835291284521853,0.2903340774217743,0.6748044315444061,65.77723316908867,2.657694447912406
PLA2G2A,209.79084961140185,504.36564408086593,20.363313930286864,41.87031276260251,84.35097372936755,48.40816483345857,891.3941259231419
PLAC1,0.30720014235839854,8.285597569419323,0.020259777758747093,0.0923316820970302,0.0,0.03568011945133111,0.13651824365404722
PLAUR,102.54260656876733,33.85906471788311,6.544688667643501,568.7442788560983,82.00690705080933,101.07107003370768,44.538306682413456
PNOC,0.5378046669865281,0.16620294875868902,0.026529910226844845,0.42267245746116483,20.99467871977181,2.83548956480428,0.6349154766239609
POSTN,208.9191434687295,1612.5147683645941,8.890818248560151,13.635973128968383,21.9965842338313,90.09222054019205,154.50973982319675
POU2AF1,3.4478066045240277,0.28599078280075985,1.890893311420117,0.41942228497874995,46.46004943376476,2.8827416259689747,1.1801178015631846
POU3F3,0.24311716492492869,11.635942364078383,0.030934951685019082,0.16934439268236404,0.07456988092681414,0.2067013111353235,0.4211285541585378
PPP1R1A,9.173466582344558,11.239591927907426,0.8805946986329137,8.339946676368692,13.473651905869774,14.469739111234395,33.33369257148124
PRKCQ,6.250157291078453,0.7707972685548156,35.24853450566364,0.2120574265478965,7.056265012177308,2.3407547237043205,1.9834424162775743
PRMT3,5.989011420802767,6.201182430307226,5.166819489014871,6.566561703072088,4.587658484768606,4.7053903020347665,18.327089569155255
PTAFR,12.340707512311642,1.1770402504381048,0.32728611624676196,66.64910586024145,6.670322595019288,8.10974074278743,5.934817430495877
PTGDS,191.92404392036414,284.07638547780664,44.467031515965516,41.48536340796922,216.6821614659754,100.86071147083958,532.3043176894241
PTGER3,16.966064557321285,6.447212996231334,0.7495643285933604,2.1590459726991527,8.391174631902636,9.181334611009838,9.223846455476167
PTPRB,22.344819404944783,8.68357258050643,0.7877417274736901,1.9650807247456283,2.270934259816276,216.22958848558864,14.446824513908721
PTPRR,2.882281039155524,6.932705826210218,1.1719334847811889,1.2739753876144624,1.1902810897678995,1.782399462948078,53.33791862419948
RALYL,0.0,16.04731702057109,0.0,0.031677475653559536,0.03558432577756608,0.0,0.23544926772106742
RAPGEF3,12.253211472089644,7.191268069183842,0.369514088038037,1.9324033519444126,2.124148891129579,107.3070773957126,6.338552807214862
RAPGEF5,17.53623429457198,4.528251537699719,0.9442529110787886,0.9263226874853644,8.657673916433472,146.07961390852765,5.992895422080573
RARRES1,154.02483602064862,99.88452036715869,2.5778002986292354,32.62357034467486,23.420603382469352,12.279928160729806,59.50361911485117
RASD1,173.92168688789315,189.5259727666286,11.179172580624996,18.062217288356504,55.448138758270424,99.42009741028788,419.22829162118205
RASIP1,15.213948498335357,7.745514912607639,0.826718232582644,1.671991177330654,1.8842621391341559,190.76114859983056,8.84794982455066
RASL11A,7.7292764766740145,12.449549716765734,3.2335211937102533,3.6744204487660275,14.109686913126064,9.165213468024897,34.303515592728466
RASSF6,0.18997884239788712,0.19031397828235275,0.21599001524187142,0.10157094428972714,11.896260268755483,0.7074166642595923,0.1890865808218637
RBM47,25.176790069601314,3.9934045583805116,1.9600748136298387,188.1375485758615,14.79946857402688,13.12213540260531,25.667915608571807
RBP7,196.48998421579242,28.137209647410153,11.727096031714135,105.31656427451078,51.7880235149701,2497.5918332018064,123.48710385490722
RCAN3,11.682579171474572,2.967380771322964,124.36918791643522,4.552277729543449,26.466142413913424,14.111626019199585,6.636014184639926
REN,0.1607020134692362,11.210142339994672,0.12181567886863451,0.02868867508813161,0.6014344233656648,0.31295468859972353,0.5993728683470809
RET,2.6415477018739977,5.281664605561792,0.18618808970866746,0.8602301995004702,0.9437227132116203,1.221252032169256,12.677670078972142
RGS4,9.28104136109947,2.304350758273575,0.7651570202849661,0.4190251209309255,2.3832284788245532,4.915930904968442,1.5106843144702156
RITA1,7.44312948920021,5.708322728555132,4.9818160533441125,5.729497142169855,6.258329177941159,7.175174928375551,36.86628359478494
RNASE4,3.643453529634289,6.1445220871818735,0.2457760748462009,1.1283408371677968,2.5513888022466364,2.693800583901123,15.63385846011362
ROBO4,23.37343130656984,10.54950800620534,0.697011886497026,3.020726808543607,2.0210036084291914,238.38747668196999,12.331139616299552
RPL18A,2402.118351127631,2065.5670634030707,4157.427859796887,1825.3010332078534,3596.6039644495313,1811.135973004496,7538.8584454594065
RPS4Y1,255.42425396367918,105.27720756349072,120.36284854697699,80.96058425247315,86.49073160186076,88.87863629470377,122.97766600776951
RSPO1,6.075579308980357,0.3333352454744227,0.011198726964554595,0.003952984155174552,1.9888412612256021,0.0,0.510583500691258
RSPO2,0.0,8.578391728147446,0.01455949837286686,0.11981155061422631,0.0,0.011444566616464695,0.4881090770518507
RTKN2,1.9622476234586403,3.2418022920934377,37.91111669554253,0.1737475514190651,4.322865047991457,1.5389258544528357,1.9626964855448377
RYR3,0.7930244055132974,13.403957779012831,0.366488698580403,0.06570700455818229,0.41012416111038613,1.8151738267761957,1.254182337148996
S1PR1,23.022444988536403,6.526680146717592,16.14538046355192,8.232124600805166,10.494133296199676,221.47374568838413,17.929979078771478
SAA2,0.43123200422201424,0.4834970535378708,0.4768356561313869,2.807176071562973,3.303877630184064,5.6305886676213195,13.602699820826519
SAAL1,6.955951425730473,7.135336492381744,8.679970212593782,5.892009474767319,6.6892963381423804,6.38215734412217,27.927062371462196
SCN4A,3.1288950776831754,1.7361211109350028,0.4004593510770133,0.607120522360312,2.1742212744549763,56.41151420285087,3.4283336654944585
SCN7A,5.591498472441479,50.6647749965163,0.31419130238865,0.2565823221383286,1.0879345715531812,0.8524714502604057,7.150600680406571
SCN9A,8.58677111449958,3.5206230960539964,1.0137143600999048,83.40395345432425,4.736525529871591,10.141690183479207,11.130768870828646
SDS,7.3083075372389334,0.3005942195919595,0.25858415221725656,55.35458409712223,3.988703629196161,6.082881800656191,1.2767894631094387
SEMA3F,6.247872379786551,2.9265062993299145,0.21767724727709814,0.464518924273884,1.4314228351187892,60.40702389739578,2.840225295184676
SEMA3G,6.948800772859167,2.9445143184179967,1.078960078182243,0.9308384191226947,2.5432729861566727,130.35416579222567,6.844705294530021
SERPINA3,2.073960326158899,2.4082912570103945,0.16820571133500695,0.13270267071076777,0.22683705816671293,0.05210037951785734,7.999932389854856
SERPINA5,0.8529856842015522,0.9809272665945471,0.11531827476544364,0.2048541312575663,0.1978095658379773,0.8862282674520472,6.449291712352564
SH2D1A,24.44081536314569,2.6692339298928887,163.52463764138489,0.4805214421166876,37.39159320376363,10.749334079732431,9.798013248293058
SHANK3,20.675551906877686,11.094249442512979,0.4389712175284793,1.2716320832864227,1.7989133696398365,210.69364871030066,7.35223067058602
SHISA8,0.1770414766933542,0.1704120013932195,0.36607664983789406,0.10145639739508358,11.670263906337127,0.04581201418232188,0.2483054453887143
SHROOM4,6.490891344169327,5.568867425316504,0.3267395278108415,0.47406498877887115,1.0561422326397036,59.23725231250239,4.877971865874482
SIGLEC1,36.38191197597008,1.9938568871347095,1.2399795435427334,204.7052402712351,1.6321598790004306,5.721955136390739,30.209419133566644
SIRPB2,2.870216857543058,0.23000521682591185,0.28607879509948114,18.9398652359425,2.250306937577354,2.6471514200584196,2.5415119307870833
SIRPG,4.310204413045038,0.2685181867284937,51.481820021161816,0.1476437082833837,8.058184133090473,1.7045213071796663,1.350567625100446
SLC16A10,7.520533256547073,8.26995482064567,2.0478191858600017,98.74214610228762,2.484733507244542,5.748266461458647,1.947099110829133
SLC1A3,35.33699214827626,38.02774772947131,2.1948695024205893,199.82355693041487,6.5185239422193275,11.172131811918803,35.31487521876006
